id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
0,3,7,3,0,5,1,14,10,0,0,0,2,0,0,0,1,0,23,4,3,30,28,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,9,3,0,10,1,19,18,2,0,0,0,0,0,0,4,0,48,20,9,44,59,6,0,0,7,0,0,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,12,13,2,6,12,29,49,1,7,8,2,0,0,0,0,4,42,22,63,62,162,1,3,10,3,4,26,2,19,15,4,9,6,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,13,5,1,15,2,24,29,3,4,2,3,0,0,0,6,0,58,30,14,51,90,8,2,1,7,4,6,0,16,7,4,16,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,12,9,1,8,7,28,37,2,3,3,4,0,0,0,1,2,49,20,34,56,124,2,1,3,8,2,7,2,13,7,5,19,10,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,11,6,0,10,4,26,25,0,0,0,4,0,0,0,3,1,56,16,17,53,89,0,0,0,0,0,0,2,0,0,5,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,12,6,0,12,4,25,28,0,0,0,4,0,0,0,4,1,54,20,20,52,95,0,0,0,0,0,0,0,0,0,6,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,5,2,1,2,0,15,7,0,3,1,0,0,0,0,0,0,23,3,0,34,24,0,1,0,0,1,3,0,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,7,3,0,5,1,14,10,0,0,0,2,0,0,0,1,0,21,4,3,23,28,0,0,0,0,0,0,2,0,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,7,3,0,5,1,18,12,0,0,0,1,0,0,0,1,0,37,8,5,34,43,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
