id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
0,3,7,3,0,4,1,14,12,1,0,0,1,0,0,0,0,0,20,5,5,27,33,1,0,0,3,0,0,0,2,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,5,1,4,2,12,21,1,3,2,0,0,0,0,1,0,19,12,13,20,50,0,0,1,2,2,6,0,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4,2,1,1,0,9,6,0,2,1,0,0,0,0,0,0,10,2,0,15,18,0,0,0,0,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,9,6,0,6,4,16,27,0,0,0,0,0,0,0,1,1,27,18,27,28,72,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,7,3,0,5,1,14,12,0,0,0,1,0,0,0,1,0,24,7,5,24,38,0,0,0,0,0,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,5,4,2,1,1,11,11,0,4,2,0,0,1,0,0,0,9,3,4,22,31,0,0,0,0,2,4,0,9,4,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,12,6,0,12,4,18,28,0,0,0,4,0,0,0,4,1,40,20,20,44,80,0,0,0,0,0,0,0,0,0,2,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,7,3,0,5,1,12,12,0,0,0,1,0,0,0,1,0,20,7,5,14,29,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,7,3,0,5,1,12,12,0,0,0,1,0,0,0,1,0,22,7,5,20,32,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,6,3,0,2,1,9,12,1,0,0,0,0,0,0,0,0,11,4,6,13,30,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,4,2,1,0,0,7,6,1,2,1,0,0,0,0,0,0,4,0,0,15,13,0,0,0,2,1,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,4,2,1,1,0,9,6,0,2,1,0,0,0,0,0,0,8,2,0,15,17,0,0,0,0,1,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,6,3,0,1,1,8,12,2,0,0,0,0,0,0,0,0,6,2,6,18,28,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,4,2,1,1,0,8,6,0,2,1,0,0,0,0,0,0,6,2,0,12,16,0,0,0,0,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,4,2,1,0,0,6,6,1,2,1,0,0,0,0,0,0,2,0,0,12,12,0,0,0,2,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,4,2,1,0,0,6,6,1,2,1,0,0,0,0,0,0,1,0,0,10,12,0,0,0,2,1,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,5,2,1,2,0,10,7,0,3,1,0,0,0,0,0,0,16,3,0,16,15,0,1,0,0,2,3,1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,8,3,0,6,1,16,16,1,0,0,0,0,0,0,1,0,33,12,8,24,47,1,0,0,4,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,6,3,0,2,1,10,12,1,0,0,0,0,0,0,0,0,13,4,6,20,32,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,6,3,0,3,1,10,10,0,0,0,1,0,0,0,0,0,14,4,4,17,27,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,6,3,0,2,1,9,12,1,0,0,0,0,0,0,0,0,9,4,6,11,27,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,10,6,0,7,4,15,28,1,0,0,1,0,0,0,1,1,30,18,26,29,76,1,0,0,1,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,10,6,0,8,4,20,30,0,0,0,0,0,0,0,2,1,44,24,30,41,94,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,10,6,0,8,4,20,28,0,0,0,1,0,0,0,2,1,42,20,26,37,85,0,0,0,0,0,0,1,0,0,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,3,1,0,1,0,6,3,0,0,0,0,0,0,0,0,0,7,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,10,6,0,7,4,13,28,1,0,0,1,0,0,0,1,1,24,18,26,24,66,1,0,0,3,0,0,0,3,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,6,3,0,4,1,14,12,0,0,0,0,0,0,0,1,0,26,8,6,18,36,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,5,1,0,4,0,8,3,0,0,0,1,0,0,0,1,0,15,1,0,18,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,3,1,0,1,0,7,3,0,0,0,0,0,0,0,0,0,10,1,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,4,1,0,2,0,8,2,0,0,0,1,0,0,0,0,0,10,0,0,17,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,4,3,0,2,1,8,8,0,0,0,0,0,0,0,0,0,16,4,4,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,8,3,0,8,1,10,16,0,0,0,0,0,0,0,4,0,27,16,8,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,6,3,0,3,1,14,12,0,0,0,0,0,0,0,0,0,20,6,6,21,37,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,7,3,0,5,1,17,12,0,0,0,1,0,0,0,1,0,36,7,5,35,39,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,8,5,1,5,2,16,19,0,3,2,1,0,0,0,1,0,24,11,9,30,52,0,1,1,0,2,6,0,6,5,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,10,6,0,8,4,18,28,0,0,0,1,0,0,0,2,1,36,20,26,35,82,0,0,0,0,0,0,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,10,6,0,8,4,21,26,0,0,0,2,0,0,0,2,1,43,17,22,39,83,0,0,0,0,0,0,0,0,0,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,6,3,0,3,1,13,12,0,0,0,0,0,0,0,0,0,20,6,6,22,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,7,3,0,4,1,13,14,1,0,0,0,0,0,0,1,0,23,8,7,22,39,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,4,2,1,1,0,8,6,0,2,1,0,0,0,0,0,0,8,2,0,20,16,0,0,0,0,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3,6,3,0,2,1,12,12,1,0,0,0,0,0,0,0,0,15,4,6,22,33,0,0,0,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,6,3,0,3,1,12,12,0,0,0,0,0,0,0,0,0,18,6,6,20,33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,6,3,0,3,1,12,12,0,0,0,0,0,0,0,0,0,18,6,6,22,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,6,3,0,3,1,10,12,0,0,0,0,0,0,0,0,0,15,6,6,19,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,4,1,0,2,0,5,2,0,0,0,1,0,0,0,0,0,6,0,0,9,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,4,1,0,1,0,6,2,1,0,0,1,0,0,0,0,0,4,0,0,9,4,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
