id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
0,3,7,2,1,5,0,16,8,0,4,1,1,0,0,0,1,0,26,5,0,28,23,0,2,0,0,4,3,1,10,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,5,1,5,2,16,17,0,3,2,2,0,0,0,1,0,27,9,7,33,49,0,1,1,0,2,5,1,7,4,1,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,7,3,0,5,1,17,12,0,0,0,1,0,0,0,1,0,33,7,5,30,39,0,0,0,0,0,0,2,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,9,7,3,3,2,12,22,1,10,7,2,0,1,0,0,0,12,6,8,19,49,0,3,1,1,7,20,0,14,9,1,4,2,0,0,0,1,2,0,0,4,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,5,3,0,2,1,10,10,0,0,0,0,0,0,0,0,0,13,4,5,24,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,7,3,0,5,1,13,14,0,0,0,0,0,0,0,1,0,24,10,7,22,42,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,6,3,0,3,1,11,10,0,0,0,1,0,0,0,0,0,17,4,4,21,29,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,8,6,0,3,4,17,24,1,0,0,0,0,0,0,0,1,21,9,24,32,69,0,0,0,4,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,6,7,3,1,2,13,17,0,7,7,0,0,1,0,0,0,10,3,8,33,46,0,1,1,0,4,16,0,16,8,1,0,0,0,0,0,1,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,6,6,0,4,4,11,18,0,0,0,0,0,0,0,1,1,19,12,18,24,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
